Training log started
==================================================
EXPERIMENT CONFIGURATION
==================================================
num_episodes: 35000
learning_rate: 0.005
gamma: 0.99
policy_type: card_aware
num_players: 4
max_hand_size: 6
card_embed_dim: 64
hidden_dim: 128
==================================================
Episode 50: Reward=14.50, Length=11, Bosses=1, WinRate=56.00%
Episode 1500: Reward=13.65, Length=13, Bosses=1, WinRate=44.00%
Episode 1550: Reward=10.30, Length=10, Bosses=2, WinRate=49.00%
Episode 1600: Reward=4.40, Length=5, Bosses=1, WinRate=47.00%
Episode 1650: Reward=1.63, Length=9, Bosses=1, WinRate=44.00%
Episode 1700: Reward=-14.10, Length=2, Bosses=0, WinRate=38.00%
Episode 1750: Reward=30.42, Length=22, Bosses=2, WinRate=33.00%
Episode 1800: Reward=-13.42, Length=4, Bosses=0, WinRate=39.00%
Episode 1850: Reward=20.26, Length=15, Bosses=1, WinRate=46.00%
Episode 1900: Reward=-2.03, Length=5, Bosses=1, WinRate=46.00%
Episode 1950: Reward=2.12, Length=7, Bosses=1, WinRate=42.00%
Episode 2000: Reward=-2.66, Length=8, Bosses=0, WinRate=39.00%
Episode 2050: Reward=1.71, Length=10, Bosses=0, WinRate=41.00%
Episode 2100: Reward=-13.95, Length=2, Bosses=0, WinRate=35.00%
Episode 2150: Reward=11.52, Length=11, Bosses=1, WinRate=33.00%
Episode 2200: Reward=3.72, Length=9, Bosses=1, WinRate=42.00%
Episode 2250: Reward=13.15, Length=11, Bosses=1, WinRate=47.00%
Episode 2300: Reward=0.25, Length=3, Bosses=1, WinRate=44.00%
Episode 2350: Reward=-13.95, Length=2, Bosses=0, WinRate=43.00%
Episode 2400: Reward=-13.50, Length=2, Bosses=0, WinRate=45.00%
Episode 2450: Reward=17.93, Length=13, Bosses=1, WinRate=46.00%
Episode 2500: Reward=-13.50, Length=2, Bosses=0, WinRate=48.00%
Episode 2550: Reward=24.46, Length=16, Bosses=2, WinRate=46.00%
Episode 2600: Reward=-13.50, Length=2, Bosses=0, WinRate=43.00%
Episode 2650: Reward=11.55, Length=11, Bosses=1, WinRate=48.00%
Episode 2700: Reward=-13.95, Length=2, Bosses=0, WinRate=46.00%
Episode 2750: Reward=-5.94, Length=6, Bosses=0, WinRate=41.00%
Episode 2800: Reward=4.00, Length=7, Bosses=1, WinRate=43.00%
Episode 2850: Reward=-3.98, Length=8, Bosses=0, WinRate=46.00%
Episode 2900: Reward=-13.50, Length=2, Bosses=0, WinRate=48.00%
Episode 2950: Reward=12.24, Length=11, Bosses=1, WinRate=40.00%
Episode 3000: Reward=-13.80, Length=2, Bosses=0, WinRate=45.00%
Episode 3050: Reward=0.29, Length=7, Bosses=1, WinRate=57.00%
Episode 3100: Reward=11.37, Length=10, Bosses=2, WinRate=52.00%
Episode 3150: Reward=-0.37, Length=7, Bosses=1, WinRate=47.00%
Episode 3200: Reward=-9.71, Length=6, Bosses=0, WinRate=45.00%
Episode 3250: Reward=41.05, Length=19, Bosses=3, WinRate=42.00%
Episode 3300: Reward=11.11, Length=9, Bosses=1, WinRate=47.00%
Episode 3350: Reward=-13.50, Length=2, Bosses=0, WinRate=50.00%
Episode 3400: Reward=-5.32, Length=8, Bosses=0, WinRate=47.00%
Episode 3450: Reward=66.36, Length=37, Bosses=3, WinRate=45.00%
Episode 3500: Reward=-0.30, Length=5, Bosses=1, WinRate=45.00%
Episode 3550: Reward=24.15, Length=12, Bosses=2, WinRate=40.00%
Episode 3600: Reward=25.50, Length=14, Bosses=2, WinRate=36.00%
Episode 3650: Reward=-10.72, Length=6, Bosses=0, WinRate=39.00%
Episode 3700: Reward=17.20, Length=13, Bosses=1, WinRate=43.00%
Episode 3750: Reward=11.71, Length=11, Bosses=1, WinRate=44.00%
Episode 3800: Reward=-13.80, Length=2, Bosses=0, WinRate=45.00%
Episode 3850: Reward=8.05, Length=11, Bosses=1, WinRate=43.00%
Episode 3900: Reward=23.38, Length=14, Bosses=2, WinRate=41.00%
Episode 3950: Reward=1.85, Length=9, Bosses=1, WinRate=37.00%
Episode 4000: Reward=20.26, Length=17, Bosses=1, WinRate=37.00%
Episode 4050: Reward=-13.80, Length=2, Bosses=0, WinRate=42.00%
Episode 4100: Reward=-13.95, Length=2, Bosses=0, WinRate=46.00%
Episode 4150: Reward=-13.50, Length=2, Bosses=0, WinRate=44.00%
Episode 4200: Reward=-11.32, Length=6, Bosses=0, WinRate=41.00%
Episode 4250: Reward=-13.80, Length=2, Bosses=0, WinRate=46.00%
Episode 4300: Reward=-0.30, Length=5, Bosses=1, WinRate=48.00%
Episode 4350: Reward=-13.80, Length=2, Bosses=0, WinRate=41.00%
Episode 4400: Reward=-12.34, Length=4, Bosses=0, WinRate=38.00%
Episode 4450: Reward=10.29, Length=11, Bosses=1, WinRate=49.00%
Episode 4500: Reward=20.50, Length=11, Bosses=2, WinRate=48.00%
Episode 4550: Reward=-7.30, Length=6, Bosses=0, WinRate=30.00%
Episode 4600: Reward=-13.80, Length=2, Bosses=0, WinRate=31.00%
Episode 4650: Reward=-13.95, Length=2, Bosses=0, WinRate=43.00%
Episode 4700: Reward=-13.65, Length=4, Bosses=0, WinRate=47.00%
Episode 4750: Reward=-13.95, Length=2, Bosses=0, WinRate=45.00%
Episode 4800: Reward=25.00, Length=14, Bosses=2, WinRate=42.00%
Episode 4850: Reward=8.71, Length=11, Bosses=1, WinRate=43.00%
Episode 4900: Reward=-10.44, Length=4, Bosses=0, WinRate=36.00%
Episode 4950: Reward=-14.10, Length=2, Bosses=0, WinRate=44.00%
Episode 5000: Reward=3.70, Length=7, Bosses=1, WinRate=50.00%
Episode 5050: Reward=3.70, Length=9, Bosses=1, WinRate=47.00%
Episode 5100: Reward=2.60, Length=5, Bosses=1, WinRate=47.00%
Episode 5150: Reward=-13.80, Length=2, Bosses=0, WinRate=41.00%
Episode 5200: Reward=-13.50, Length=2, Bosses=0, WinRate=41.00%
Episode 5250: Reward=-6.40, Length=8, Bosses=0, WinRate=40.00%
Episode 5300: Reward=-0.30, Length=5, Bosses=1, WinRate=42.00%
Episode 5350: Reward=0.05, Length=5, Bosses=1, WinRate=45.00%
Episode 5400: Reward=2.10, Length=7, Bosses=1, WinRate=46.00%
Episode 5450: Reward=3.66, Length=7, Bosses=1, WinRate=45.00%
Episode 5500: Reward=-13.50, Length=2, Bosses=0, WinRate=35.00%
Episode 5550: Reward=9.09, Length=11, Bosses=1, WinRate=35.00%
Episode 5600: Reward=-12.92, Length=4, Bosses=0, WinRate=48.00%
Episode 5650: Reward=-11.29, Length=4, Bosses=0, WinRate=50.00%
Episode 5700: Reward=-13.80, Length=2, Bosses=0, WinRate=45.00%
Episode 5750: Reward=-13.20, Length=4, Bosses=0, WinRate=46.00%
Episode 5800: Reward=2.28, Length=12, Bosses=0, WinRate=43.00%
Episode 5850: Reward=-9.05, Length=4, Bosses=0, WinRate=41.00%
Episode 5900: Reward=-13.20, Length=4, Bosses=0, WinRate=44.00%
Episode 5950: Reward=-0.15, Length=5, Bosses=1, WinRate=38.00%
Episode 6000: Reward=-3.85, Length=3, Bosses=1, WinRate=40.00%
Episode 6050: Reward=-13.14, Length=4, Bosses=0, WinRate=46.00%
Episode 6100: Reward=9.35, Length=6, Bosses=2, WinRate=44.00%
Episode 6150: Reward=4.10, Length=5, Bosses=1, WinRate=41.00%
Episode 6200: Reward=-11.98, Length=4, Bosses=0, WinRate=40.00%
Episode 6250: Reward=3.72, Length=5, Bosses=1, WinRate=43.00%
Episode 6300: Reward=-0.51, Length=5, Bosses=1, WinRate=43.00%
Episode 6350: Reward=-13.80, Length=2, Bosses=0, WinRate=45.00%
Episode 6400: Reward=4.57, Length=11, Bosses=1, WinRate=42.00%
Episode 6450: Reward=-13.50, Length=2, Bosses=0, WinRate=33.00%
Episode 6500: Reward=13.61, Length=15, Bosses=1, WinRate=31.00%
Episode 6550: Reward=-13.95, Length=2, Bosses=0, WinRate=37.00%
Episode 6600: Reward=23.07, Length=16, Bosses=2, WinRate=36.00%
Episode 6650: Reward=-13.95, Length=2, Bosses=0, WinRate=32.00%
Episode 6700: Reward=-13.80, Length=2, Bosses=0, WinRate=39.00%
Episode 6750: Reward=-4.37, Length=12, Bosses=0, WinRate=44.00%
Episode 6800: Reward=-13.80, Length=2, Bosses=0, WinRate=38.00%
Episode 6850: Reward=-10.85, Length=4, Bosses=0, WinRate=39.00%
Episode 6900: Reward=7.96, Length=13, Bosses=1, WinRate=47.00%
Episode 6950: Reward=-13.50, Length=2, Bosses=0, WinRate=51.00%
Episode 7000: Reward=26.08, Length=18, Bosses=2, WinRate=49.00%
Episode 7050: Reward=-13.50, Length=2, Bosses=0, WinRate=49.00%
Episode 7100: Reward=24.11, Length=18, Bosses=2, WinRate=58.00%
Episode 7150: Reward=-2.75, Length=5, Bosses=1, WinRate=53.00%
Episode 7200: Reward=-13.50, Length=2, Bosses=0, WinRate=36.00%
Episode 7250: Reward=-14.10, Length=2, Bosses=0, WinRate=33.00%
Episode 7300: Reward=-13.80, Length=2, Bosses=0, WinRate=37.00%
Episode 7350: Reward=17.46, Length=11, Bosses=1, WinRate=46.00%
Episode 7400: Reward=5.10, Length=9, Bosses=1, WinRate=43.00%
Episode 7450: Reward=23.21, Length=14, Bosses=2, WinRate=42.00%
Episode 7500: Reward=-11.51, Length=4, Bosses=0, WinRate=50.00%
Episode 7550: Reward=8.66, Length=10, Bosses=1, WinRate=47.00%
Episode 7600: Reward=-14.10, Length=2, Bosses=0, WinRate=50.00%
Episode 7650: Reward=-10.95, Length=4, Bosses=0, WinRate=46.00%
Episode 7700: Reward=7.60, Length=9, Bosses=1, WinRate=37.00%
Episode 7750: Reward=5.44, Length=9, Bosses=1, WinRate=40.00%
Episode 7800: Reward=-13.50, Length=2, Bosses=0, WinRate=41.00%
Episode 7850: Reward=-13.95, Length=4, Bosses=0, WinRate=51.00%
Episode 7900: Reward=-13.50, Length=2, Bosses=0, WinRate=54.00%
Episode 7950: Reward=-13.65, Length=2, Bosses=0, WinRate=49.00%
Episode 8000: Reward=12.90, Length=11, Bosses=1, WinRate=49.00%
Episode 8050: Reward=-14.25, Length=2, Bosses=0, WinRate=48.00%
Episode 8100: Reward=-13.50, Length=2, Bosses=0, WinRate=53.00%
Episode 8150: Reward=1.39, Length=7, Bosses=1, WinRate=54.00%
Episode 8200: Reward=14.86, Length=15, Bosses=1, WinRate=55.00%
Episode 8250: Reward=-13.65, Length=2, Bosses=0, WinRate=56.00%
Episode 8300: Reward=6.75, Length=11, Bosses=1, WinRate=53.00%
Episode 8350: Reward=-11.20, Length=4, Bosses=0, WinRate=57.00%
Episode 8400: Reward=-9.77, Length=6, Bosses=0, WinRate=60.00%
Episode 8450: Reward=-14.40, Length=2, Bosses=0, WinRate=58.00%
Episode 8500: Reward=-8.80, Length=2, Bosses=0, WinRate=56.00%
Episode 8550: Reward=-8.80, Length=2, Bosses=0, WinRate=50.00%
Episode 8600: Reward=-9.65, Length=6, Bosses=0, WinRate=51.00%
Episode 8650: Reward=44.58, Length=24, Bosses=3, WinRate=55.00%
Episode 8700: Reward=-6.11, Length=10, Bosses=0, WinRate=65.00%
Episode 8750: Reward=-13.65, Length=2, Bosses=0, WinRate=72.00%
Episode 8800: Reward=-11.20, Length=4, Bosses=0, WinRate=66.00%
Episode 8850: Reward=8.51, Length=9, Bosses=1, WinRate=63.00%
Episode 8900: Reward=23.77, Length=23, Bosses=2, WinRate=65.00%
Episode 8950: Reward=1.33, Length=9, Bosses=0, WinRate=63.00%
Episode 9000: Reward=11.27, Length=10, Bosses=1, WinRate=66.00%
Episode 9050: Reward=-2.77, Length=6, Bosses=0, WinRate=69.00%
Episode 9100: Reward=8.22, Length=11, Bosses=1, WinRate=66.00%
Episode 9150: Reward=2.98, Length=9, Bosses=1, WinRate=62.00%
Episode 9200: Reward=15.69, Length=10, Bosses=2, WinRate=61.00%
Episode 9250: Reward=-13.65, Length=2, Bosses=0, WinRate=62.00%
Episode 9300: Reward=8.02, Length=13, Bosses=1, WinRate=63.00%
Episode 9350: Reward=8.19, Length=13, Bosses=1, WinRate=66.00%
Episode 9400: Reward=-8.23, Length=8, Bosses=0, WinRate=64.00%
Episode 9450: Reward=-13.42, Length=4, Bosses=0, WinRate=56.00%
Episode 9500: Reward=8.19, Length=18, Bosses=1, WinRate=57.00%
Episode 9550: Reward=10.06, Length=10, Bosses=2, WinRate=62.00%
Episode 9600: Reward=8.10, Length=14, Bosses=1, WinRate=54.00%
Episode 9650: Reward=14.98, Length=15, Bosses=1, WinRate=53.00%
Episode 9700: Reward=-9.70, Length=2, Bosses=0, WinRate=61.00%
Episode 9750: Reward=-14.40, Length=2, Bosses=0, WinRate=63.00%
Episode 9800: Reward=-14.25, Length=2, Bosses=0, WinRate=67.00%
Episode 9850: Reward=24.06, Length=18, Bosses=2, WinRate=57.00%
Episode 9900: Reward=12.25, Length=10, Bosses=2, WinRate=48.00%
Episode 9950: Reward=-8.90, Length=5, Bosses=0, WinRate=57.00%
Episode 10000: Reward=-9.12, Length=6, Bosses=0, WinRate=61.00%
Episode 10050: Reward=-11.72, Length=4, Bosses=0, WinRate=61.00%
Episode 10100: Reward=35.40, Length=21, Bosses=2, WinRate=57.00%
Episode 10150: Reward=9.30, Length=7, Bosses=1, WinRate=54.00%
Episode 10200: Reward=15.37, Length=11, Bosses=1, WinRate=55.00%
Episode 10250: Reward=-13.65, Length=2, Bosses=0, WinRate=57.00%
Episode 10300: Reward=0.81, Length=10, Bosses=0, WinRate=59.00%
Episode 10350: Reward=-13.65, Length=2, Bosses=0, WinRate=55.00%
Episode 10400: Reward=-8.95, Length=2, Bosses=0, WinRate=52.00%
Episode 10450: Reward=-1.47, Length=7, Bosses=1, WinRate=53.00%
Episode 10500: Reward=-9.20, Length=4, Bosses=0, WinRate=60.00%
Episode 10550: Reward=18.19, Length=22, Bosses=1, WinRate=58.00%
Episode 10600: Reward=15.02, Length=11, Bosses=1, WinRate=47.00%
Episode 10650: Reward=-13.50, Length=2, Bosses=0, WinRate=54.00%
Episode 10700: Reward=1.82, Length=9, Bosses=1, WinRate=56.00%
Episode 10750: Reward=-9.05, Length=4, Bosses=0, WinRate=56.00%
Episode 10800: Reward=-14.25, Length=2, Bosses=0, WinRate=55.00%
Episode 10850: Reward=8.35, Length=7, Bosses=1, WinRate=48.00%
Episode 10900: Reward=13.50, Length=11, Bosses=1, WinRate=58.00%
Episode 10950: Reward=16.19, Length=10, Bosses=2, WinRate=65.00%
Episode 11000: Reward=10.54, Length=11, Bosses=1, WinRate=73.00%
Episode 11050: Reward=8.47, Length=11, Bosses=1, WinRate=65.00%
Episode 11100: Reward=-7.28, Length=6, Bosses=0, WinRate=52.00%
Episode 11150: Reward=19.15, Length=13, Bosses=1, WinRate=51.00%
Episode 11200: Reward=-11.97, Length=6, Bosses=0, WinRate=46.00%
Episode 11250: Reward=6.49, Length=13, Bosses=1, WinRate=54.00%
Episode 11300: Reward=12.88, Length=19, Bosses=1, WinRate=60.00%
Episode 11350: Reward=3.85, Length=7, Bosses=1, WinRate=59.00%
Episode 11400: Reward=10.72, Length=11, Bosses=1, WinRate=60.00%
Episode 11450: Reward=2.74, Length=10, Bosses=0, WinRate=62.00%
Episode 11500: Reward=9.74, Length=11, Bosses=1, WinRate=59.00%
Episode 11550: Reward=10.90, Length=13, Bosses=1, WinRate=57.00%
Episode 11600: Reward=30.22, Length=16, Bosses=2, WinRate=64.00%
Episode 11650: Reward=54.08, Length=33, Bosses=3, WinRate=68.00%
Episode 11700: Reward=12.38, Length=13, Bosses=1, WinRate=62.00%
Episode 11750: Reward=-9.84, Length=8, Bosses=0, WinRate=55.00%
Episode 11800: Reward=-14.70, Length=2, Bosses=0, WinRate=61.00%
Episode 11850: Reward=22.52, Length=12, Bosses=2, WinRate=69.00%
Episode 11900: Reward=-9.24, Length=6, Bosses=0, WinRate=64.00%
Episode 11950: Reward=25.70, Length=20, Bosses=2, WinRate=69.00%
Episode 12000: Reward=5.58, Length=9, Bosses=1, WinRate=69.00%
Episode 12050: Reward=10.18, Length=11, Bosses=1, WinRate=52.00%
Episode 12100: Reward=-11.20, Length=4, Bosses=0, WinRate=55.00%
Episode 12150: Reward=4.82, Length=9, Bosses=1, WinRate=63.00%
Episode 12200: Reward=-13.65, Length=2, Bosses=0, WinRate=59.00%
Episode 12250: Reward=-14.25, Length=2, Bosses=0, WinRate=58.00%
Episode 12300: Reward=-5.93, Length=4, Bosses=0, WinRate=60.00%
Episode 12350: Reward=11.26, Length=14, Bosses=0, WinRate=63.00%
Episode 12400: Reward=-1.99, Length=7, Bosses=1, WinRate=59.00%
Episode 12450: Reward=-0.75, Length=5, Bosses=1, WinRate=56.00%
Episode 12500: Reward=28.93, Length=20, Bosses=2, WinRate=61.00%
Episode 12550: Reward=11.83, Length=11, Bosses=1, WinRate=62.00%
Episode 12600: Reward=8.84, Length=11, Bosses=1, WinRate=55.00%
Episode 12650: Reward=-13.65, Length=2, Bosses=0, WinRate=54.00%
Episode 12700: Reward=-10.04, Length=4, Bosses=0, WinRate=55.00%
Episode 12750: Reward=17.06, Length=21, Bosses=1, WinRate=54.00%
Episode 12800: Reward=15.96, Length=15, Bosses=1, WinRate=54.00%
Episode 12850: Reward=-13.65, Length=2, Bosses=0, WinRate=56.00%
Episode 12900: Reward=-11.18, Length=6, Bosses=0, WinRate=58.00%
Episode 12950: Reward=-14.55, Length=2, Bosses=0, WinRate=60.00%
Episode 13000: Reward=-14.55, Length=2, Bosses=0, WinRate=59.00%
Episode 13050: Reward=12.72, Length=11, Bosses=1, WinRate=55.00%
Episode 13100: Reward=8.02, Length=11, Bosses=1, WinRate=53.00%
Episode 13150: Reward=13.24, Length=9, Bosses=1, WinRate=47.00%
Episode 13200: Reward=-13.95, Length=4, Bosses=0, WinRate=47.00%
Episode 13250: Reward=13.89, Length=13, Bosses=1, WinRate=51.00%
Episode 13300: Reward=11.60, Length=11, Bosses=1, WinRate=45.00%
Episode 13350: Reward=-14.25, Length=2, Bosses=0, WinRate=48.00%
Episode 13400: Reward=18.09, Length=12, Bosses=2, WinRate=55.00%
Episode 13450: Reward=3.85, Length=7, Bosses=1, WinRate=49.00%
Episode 13500: Reward=-13.80, Length=2, Bosses=0, WinRate=48.00%
Episode 13550: Reward=32.45, Length=20, Bosses=2, WinRate=46.00%
Episode 13600: Reward=-14.25, Length=2, Bosses=0, WinRate=40.00%
Episode 13650: Reward=-11.51, Length=4, Bosses=0, WinRate=39.00%
Episode 13700: Reward=-13.65, Length=2, Bosses=0, WinRate=37.00%
Episode 13750: Reward=-13.65, Length=2, Bosses=0, WinRate=38.00%
Episode 13800: Reward=2.67, Length=9, Bosses=1, WinRate=50.00%
Episode 13850: Reward=11.90, Length=11, Bosses=1, WinRate=55.00%
Episode 13900: Reward=16.95, Length=13, Bosses=1, WinRate=47.00%
Episode 13950: Reward=6.45, Length=11, Bosses=1, WinRate=37.00%
Episode 14000: Reward=-9.40, Length=6, Bosses=0, WinRate=43.00%
Episode 14050: Reward=-11.62, Length=6, Bosses=0, WinRate=51.00%
Episode 14100: Reward=0.21, Length=5, Bosses=1, WinRate=45.00%
Episode 14150: Reward=-13.80, Length=2, Bosses=0, WinRate=42.00%
Episode 14200: Reward=-6.00, Length=4, Bosses=0, WinRate=34.00%
Episode 14250: Reward=1.20, Length=12, Bosses=0, WinRate=27.00%
Episode 14300: Reward=-10.65, Length=4, Bosses=0, WinRate=31.00%
Episode 14350: Reward=-13.80, Length=2, Bosses=0, WinRate=38.00%
Episode 14400: Reward=-0.18, Length=10, Bosses=0, WinRate=47.00%
Episode 14450: Reward=31.88, Length=20, Bosses=2, WinRate=49.00%
Episode 14500: Reward=-11.45, Length=4, Bosses=0, WinRate=50.00%
Episode 14550: Reward=24.24, Length=15, Bosses=1, WinRate=44.00%
Episode 14600: Reward=3.76, Length=7, Bosses=1, WinRate=31.00%
Episode 14650: Reward=-13.80, Length=2, Bosses=0, WinRate=39.00%
Episode 14700: Reward=-9.60, Length=4, Bosses=0, WinRate=45.00%
Episode 14750: Reward=52.69, Length=31, Bosses=3, WinRate=44.00%
Episode 14800: Reward=-13.08, Length=4, Bosses=0, WinRate=51.00%
Episode 14850: Reward=-13.50, Length=2, Bosses=0, WinRate=45.00%
Episode 14900: Reward=-12.75, Length=4, Bosses=0, WinRate=32.00%
Episode 14950: Reward=-13.80, Length=2, Bosses=0, WinRate=31.00%
Episode 15000: Reward=-0.40, Length=9, Bosses=1, WinRate=40.00%
Episode 15050: Reward=-13.50, Length=2, Bosses=0, WinRate=39.00%
Episode 15100: Reward=17.56, Length=12, Bosses=2, WinRate=42.00%
Episode 15150: Reward=-13.80, Length=2, Bosses=0, WinRate=49.00%
Episode 15200: Reward=-12.82, Length=4, Bosses=0, WinRate=39.00%
Episode 15250: Reward=-4.45, Length=3, Bosses=1, WinRate=40.00%
Episode 15300: Reward=-7.95, Length=6, Bosses=0, WinRate=48.00%
Episode 15350: Reward=13.71, Length=11, Bosses=1, WinRate=48.00%
Episode 15400: Reward=-8.02, Length=6, Bosses=0, WinRate=51.00%
Episode 15450: Reward=8.15, Length=9, Bosses=1, WinRate=50.00%
Episode 15500: Reward=13.32, Length=11, Bosses=1, WinRate=43.00%
Episode 15550: Reward=-12.35, Length=6, Bosses=0, WinRate=38.00%
Episode 15600: Reward=17.85, Length=13, Bosses=1, WinRate=40.00%
Episode 15650: Reward=1.09, Length=10, Bosses=0, WinRate=43.00%
Episode 15700: Reward=-5.54, Length=6, Bosses=0, WinRate=40.00%
Episode 15750: Reward=-13.80, Length=2, Bosses=0, WinRate=41.00%
Episode 15800: Reward=-14.55, Length=2, Bosses=0, WinRate=45.00%
Episode 15850: Reward=-13.80, Length=2, Bosses=0, WinRate=44.00%
Episode 15900: Reward=6.35, Length=12, Bosses=0, WinRate=43.00%
Episode 15950: Reward=4.87, Length=9, Bosses=1, WinRate=40.00%
Episode 16000: Reward=5.71, Length=9, Bosses=1, WinRate=38.00%
Episode 16050: Reward=-8.45, Length=6, Bosses=0, WinRate=44.00%
Episode 16100: Reward=-4.90, Length=10, Bosses=0, WinRate=52.00%
Episode 16150: Reward=-13.80, Length=2, Bosses=0, WinRate=49.00%
Episode 16200: Reward=-10.02, Length=6, Bosses=0, WinRate=42.00%
Episode 16250: Reward=-13.50, Length=2, Bosses=0, WinRate=47.00%
Episode 16300: Reward=-13.95, Length=2, Bosses=0, WinRate=47.00%
Episode 16350: Reward=5.40, Length=9, Bosses=1, WinRate=51.00%
Episode 16400: Reward=-8.45, Length=6, Bosses=0, WinRate=51.00%
Episode 16450: Reward=5.95, Length=12, Bosses=0, WinRate=44.00%
Episode 16500: Reward=-11.98, Length=4, Bosses=0, WinRate=45.00%
Episode 16550: Reward=14.11, Length=18, Bosses=1, WinRate=47.00%
Episode 16600: Reward=14.73, Length=12, Bosses=1, WinRate=49.00%
Episode 16650: Reward=27.67, Length=16, Bosses=2, WinRate=46.00%
Episode 16700: Reward=-6.54, Length=6, Bosses=0, WinRate=42.00%
Episode 16750: Reward=28.55, Length=16, Bosses=2, WinRate=41.00%
Episode 16800: Reward=19.76, Length=15, Bosses=1, WinRate=43.00%
Episode 16850: Reward=5.95, Length=9, Bosses=1, WinRate=39.00%
Episode 16900: Reward=-12.34, Length=4, Bosses=0, WinRate=42.00%
Episode 16950: Reward=12.00, Length=8, Bosses=2, WinRate=49.00%
Episode 17000: Reward=-12.92, Length=4, Bosses=0, WinRate=44.00%
Episode 17050: Reward=4.69, Length=7, Bosses=1, WinRate=42.00%
Episode 17100: Reward=-11.70, Length=4, Bosses=0, WinRate=42.00%
Episode 17150: Reward=12.09, Length=9, Bosses=1, WinRate=43.00%
Episode 17200: Reward=-14.55, Length=2, Bosses=0, WinRate=56.00%
Episode 17250: Reward=-13.80, Length=2, Bosses=0, WinRate=58.00%
Episode 17300: Reward=4.85, Length=5, Bosses=1, WinRate=43.00%
Episode 17350: Reward=-7.63, Length=6, Bosses=0, WinRate=44.00%
Episode 17400: Reward=0.55, Length=9, Bosses=1, WinRate=51.00%
Episode 17450: Reward=-6.72, Length=10, Bosses=0, WinRate=52.00%
Episode 17500: Reward=19.60, Length=15, Bosses=1, WinRate=46.00%
Episode 17550: Reward=6.81, Length=11, Bosses=1, WinRate=41.00%
Episode 17600: Reward=-9.60, Length=4, Bosses=0, WinRate=50.00%
Episode 17650: Reward=-13.80, Length=2, Bosses=0, WinRate=51.00%
Episode 17700: Reward=-14.55, Length=2, Bosses=0, WinRate=44.00%
Episode 17750: Reward=-6.74, Length=4, Bosses=0, WinRate=53.00%
Episode 17800: Reward=-13.58, Length=4, Bosses=0, WinRate=49.00%
Episode 17850: Reward=11.86, Length=13, Bosses=1, WinRate=36.00%
Episode 17900: Reward=-7.40, Length=6, Bosses=0, WinRate=44.00%
Episode 17950: Reward=16.00, Length=8, Bosses=2, WinRate=50.00%
Episode 18000: Reward=-10.44, Length=4, Bosses=0, WinRate=44.00%
Episode 18050: Reward=-12.58, Length=4, Bosses=0, WinRate=35.00%
Episode 18100: Reward=-13.25, Length=4, Bosses=0, WinRate=37.00%
Episode 18150: Reward=-8.95, Length=2, Bosses=0, WinRate=41.00%
Episode 18200: Reward=-9.74, Length=8, Bosses=0, WinRate=45.00%
Episode 18250: Reward=1.22, Length=10, Bosses=0, WinRate=50.00%
Episode 18300: Reward=-13.80, Length=2, Bosses=0, WinRate=46.00%
